id,name,genre,artists,album,popularity,duration_ms,explicit,Clusters,name_lower
4zDfgax6Ihb0UWdour1ZEs,zero to hero,disney,"Chorus - Hercules, Lillias White, Cheryl Freeman, LaChanze, Roz Ryan, Vaneese Thomas, Tawatha Agee, Disney",Hercules (Original Motion Picture Soundtrack),56,140573,False,0,zero to hero
2e0LTV2LZH237J0ha4Nkyw,disney,disney,"Paula Hartmann, Lucio101, Nizi19",kleine Feuer,37,218726,True,0,disney
6WuBXGHGpSqpkFCl7ei8xp,dos oruguitas,disney,"Disney Peaceful Guitar, Disney",Disney Guitar: Family,53,207778,False,0,dos oruguitas
5ufE60D3rxtqP7xLrL4AEL,"love is an open door - from ""frozen""/soundtrack version",disney,"Kristen Bell, Santino Fontana",Disney Summer Songs,58,124733,False,0,"love is an open door - from ""frozen""/soundtrack version"
5PpUISPr0VZmzfazWVhJQr,disney,disney,Emanuel Deliser,"Curitas, Vol. 2",8,272432,False,3,disney
5t4Ysd832UYYBZL92258tn,once upon a dream,disney,"Disney Peaceful Piano, Disney",Disney Peaceful Piano: Lullaby,53,197519,False,0,once upon a dream
3qnRLQ0oitg7IpViUHNLG6,drum and bass father,drum-and-bass,"Devilman, DJ Looney",Devilman's State of Mind,53,220800,True,0,drum and bass father
4iYRa2btalAzPZoSYfROqF,xxx. feat. u2.,drum-and-bass,"Kendrick Lamar, U2",DAMN.,65,254200,True,0,xxx. feat. u2.
67lUp5rf0rzq8PhAZ805Lc,in my mind,drum-and-bass,Liquid Stranger,In My Mind,36,286779,False,3,in my mind
12jJcTyQzhdllJpXdyVyzn,drum and bass,drum-and-bass,LimeR4v3n,Drum and Bass,10,120754,False,1,drum and bass
2VjOTvl50tscmc0RDjPdr2,uk rap,drum-and-bass,"Dave, Central Cee",Split Decision,67,198026,True,0,uk rap
1gPJ3F2p8rwhlzr1AF58W7,sientelo,drum-and-bass,"Mefjus, Camo & Krooked",Sientelo,52,290742,False,0,sientelo
6W516uTraOxsBvUZWkRDUA,drum and bass and waltz,drum-and-bass,Aloboi,Drum and Bass and Waltz,17,127786,False,1,drum and bass and waltz
7G7d7blGgIsV9EVXJNZHBn,russian roulette,drum-and-bass,Porter Robinson,Russian Roulette,51,388800,True,3,russian roulette
1cTcwVLhaNBH84EUwegZOd,a made up sound,drum-and-bass,Source Direct,A Made Up Sound / The Cult,29,384893,False,3,a made up sound
7xGjaItHx0NquVyz69gur5,drum and bass and waltz,drum-and-bass,Aloboi,Self Made Man,8,127786,False,1,drum and bass and waltz
3YVhG0kCyTAZq865VJn9DZ,russian roulette,drum-and-bass,Porter Robinson,Russian Roulette,48,388800,True,3,russian roulette
5FgOOjqhGLiwsmN67ppx6B,solstice,drum-and-bass,Drum & Lace,Solstice,22,353083,False,3,solstice
0Iz2tSgWxkizIZhIOQCCiJ,drum and bass - sped up,drum-and-bass,LimeR4v3n,Drum and Bass,11,95875,False,1,drum and bass - sped up
36MGfjOTOwx1udRX5dDnoJ,oil (feat. stevie nicks),drum-and-bass,"Gorillaz, Stevie Nicks",Cracker Island,53,230141,False,0,oil (feat. stevie nicks)
1mQVp1ZlUra71QJDZIJfiD,sisters,drum-and-bass,Drum & Lace,Sisters,24,323239,False,3,sisters
6nnkGkBMOPXAhM1QcwhDZF,the drum and bass of flower bless,drum-and-bass,Ravel Nightstar,The Drum and Bass of Flower Bless,26,244393,False,3,the drum and bass of flower bless
7N2DblLu8DuZ0seGYSg73v,the future freaks me out,drum-and-bass,Motion City Soundtrack,I Am The Movie,44,216666,False,0,the future freaks me out
68MusBIwKgmvn1HevAM2Tf,bass 'n' drums,drum-and-bass,John Paul Jones,Zooma,25,152266,False,1,bass 'n' drums
6CHTsSL1y2Ch4MzeCOWmlc,drum and bass project 1,drum-and-bass,Simon Vinyl Junkie,Energetic Essentials 009,0,274009,False,1,drum and bass project 1
4lE3rkBD6Ey1SQSd19XfY7,world a reggae music,drum-and-bass,Anthony B,Black Star,52,224840,False,0,world a reggae music
1l0UpKKk4JoNSgiAU3jXUU,terminator,drum-and-bass,"Goldie, Rufige Kru",Fabio & Grooverider: 25 Years of Drum & Bass,28,254090,False,3,terminator
2l6eTT7bWDIQMAYxw0HstL,loonboon - drum and bass remix,drum-and-bass,R3dh3ad,Loonboon (Drum and Bass Remix),22,229381,False,1,loonboon - drum and bass remix
6WwzdsP1Y1bb4NYXpgn5CD,tmo (turn me on) [feat. kevin lyttle],drum-and-bass,"Luude, Bru-C, Kevin Lyttle",TMO (Turn Me On) [feat. Kevin Lyttle],57,159161,False,0,tmo (turn me on) [feat. kevin lyttle]
6VYoZzW3C89aXkfADESAKK,i need you,drum-and-bass,Delta Heavy,I Need You,23,261379,False,3,i need you
4JMFj5Xr60QyTg9mUa6oyR,home - resonance but it's drum and bass,drum-and-bass,MIZA,HOME - Resonance but it's drum and bass,19,320481,False,3,home - resonance but it's drum and bass
0lJZRic5kToowUXH35uy7P,xxx. feat. u2.,drum-and-bass,"Kendrick Lamar, U2",DAMN. COLLECTORS EDITION.,42,254200,True,0,xxx. feat. u2.
1tMSSnH47S3CTDomxJxNF7,camouflage,drum-and-bass,Seba,Producer 06,25,518600,False,3,camouflage
5DdPxsnaQhTHMYdPt6vJx1,badu (deep drum and bass laid back cool jazz),drum-and-bass,Lugo,Hip Hop Instrumentals Vol. 10,31,194160,False,1,badu (deep drum and bass laid back cool jazz)
1fKWgIKN8EYzs9zJFSOAY4,blind : faith,drum-and-bass,Cyfë II,BLIND : FAITH,41,171258,False,0,blind : faith
3ODbYokaxz6ijbXKSdQVcw,call & response,drum-and-bass,Source Direct,Exorcise The Demons,24,430160,False,3,call & response
2cdoHMLuDMj8sS1BvNSIGe,waking dreams - drum and bass vip mix,drum-and-bass,"TwoThirds, Laura Brehm",Waking Dreams,19,311328,False,3,waking dreams - drum and bass vip mix
2RiDOCxcDkPCX7cko2YvBY,lottery,drum-and-bass,Fulton Lee,Lottery,42,127933,False,0,lottery
5H2kfeMoJQIlSQSTHjJ5f4,nebula,drum-and-bass,"Camo & Krooked, Mefjus",Nebula,33,250971,False,3,nebula
7CjIXTlnPMbCZp60AVACKP,strength - drum and bass instrumental,drum-and-bass,White label,Drum and Bass (Instrumentals),19,87327,False,1,strength - drum and bass instrumental
0VES0jpNQEdRpD31gYDIMe,law (prod. czaer),drum-and-bass,"YOON MIRAE, BIBI",Street Man Fighter Original Vol.3 (Mission by Rank),51,189373,False,0,law (prod. czaer)
1BJHrjIgMKHDQ2M54GZbHh,straight from the underground,drum-and-bass,Drumsound & Bassline Smith,Booyaka EP,34,256551,False,3,straight from the underground
0HJoQYdQoTqHP1Z4jgedv5,jschlatt sings aria math but it's drum and bass,drum-and-bass,NickOTC,jschlatt sings aria math but it's drum and bass,12,123035,False,1,jschlatt sings aria math but it's drum and bass
0OJR6N4rHm6Sqww0jNMcV7,here to stay,drum-and-bass,"General Fiyah, Three Houses Down",Here to Stay,43,257114,False,0,here to stay
5vUjwRlMKPph63WExsOzRz,approach and identify,drum-and-bass,Source Direct,Approach & Identify,18,390420,False,3,approach and identify
08T96JdOuYOQXZSQgkFfGa,people of peace - drum and bass instrumental,drum-and-bass,White label,Drum and Bass (Instrumentals),21,66873,False,1,people of peace - drum and bass instrumental
3077zJdkrjvys57YcRuCgx,oil (feat. stevie nicks),drum-and-bass,"Gorillaz, Stevie Nicks",Cracker Island (Deluxe),42,230141,False,0,oil (feat. stevie nicks)
3TT1PcPHw2tE0rBT9YS9eI,gravity,drum-and-bass,Delta Heavy,Gravity,18,248965,False,1,gravity
702NaDKr7629ndJs8sFY2H,drum and bass,drum-and-bass,Callumonthebeat,Drum and bass,0,98706,False,1,drum and bass
5zzbORcD0GwLY0wQHP1Xs1,arcoíris,drum-and-bass,"J Balvin, Mr Eazi",Colores,46,186693,False,0,arcoíris
4DkFylHGmN7UGm3dpZQikh,raver,drum-and-bass,Dimension,Raver,22,182068,True,1,raver
6xQ4XPZzFVCT25GTV1siBt,eja - drum and bass remix instrumental,drum-and-bass,"Misumena, Sharon",Eja,3,254500,False,1,eja - drum and bass remix instrumental
0gpFiquPvir7e3RrM4kii9,"it g ma remix (feat. a$ap ferg, father, dumbfoundead, waka flocka flame)",drum-and-bass,"Keith Ape, A$AP Ferg, Father, Dumbfoundead, Waka Flocka Flame","IT G MA REMIX (feat. A$AP Ferg, Father, Dumbfoundead, Waka Flocka Flame)",39,300000,True,3,"it g ma remix (feat. a$ap ferg, father, dumbfoundead, waka flocka flame)"
4czsYIMaTpudmZ5tZw1Cjl,drum n bass freestyle - remastered,drum-and-bass,Freddy Angel,DELTACURRENCY,8,41256,True,1,drum n bass freestyle - remastered
7fyxKhTVQCtinPow0IsnnY,eja - drum and bass remix,drum-and-bass,"Misumena, Sharon",Eja,0,254500,False,1,eja - drum and bass remix
4RVDfCbycaRmyAAfxpSy9g,disorder (rebirth),drum-and-bass,RIOT,Dogma Resistance,32,189493,True,1,disorder (rebirth)
2Ocbja3GNcxq9Ualmmvfc1,dub,dub,Yeat,2 Alivë (Geëk Pack),53,153600,True,0,dub
42qNWdLKCI41S4uzfamhFM,duvet,dub,bôa,Twilight,77,203600,False,0,duvet
6urLjX35oXXRYtcH1b3dCh,dubai shit,dub,"Huncho Jack, Travis Scott, Quavo, Offset","Huncho Jack, Jack Huncho",53,228431,True,0,dubai shit
025BmVuqtXMCRUeOcJNE5c,dublin thunder,dub,Beautiful Plan,I Sleep to the Sound of Thunder,55,204671,False,0,dublin thunder
7DXDIcjpwkRvO645vuLwbZ,dubidubidu (chipi chipi chapa chapa),dub,Christell,Christell,63,226103,False,0,dubidubidu (chipi chipi chapa chapa)
0O3ow3j5y8q3ykRs2K2n1b,dubidubidu (chipi chipi chapa chapa),dub,Christell,Dubidubidu (Chipi Chipi Chapa Chapa),56,226103,False,0,dubidubidu (chipi chipi chapa chapa)
6bTvNM2GfDx56jhng3K6Uj,dubrovnik,dub,Philip Grass,Dubrovnik,46,125070,False,0,dubrovnik
4rXt1tYHZIavECuN32fk96,dublin blues,dub,Guy Clark,Dublin Blues,39,259120,False,0,dublin blues
4s5kizLw0McJRd4rBG06B4,wherever you are,dub,"Martin Garrix, DubVision, Shaun Farrugia",Wherever You Are,62,207992,False,0,wherever you are
3sjgaVtZIOEwR21pfM42Ly,dublin in ecstasy,dub,Inhaler,Cuts & Bruises,43,311240,False,3,dublin in ecstasy
4OKquTv7cgFsDnXJWh5cWK,dub stop,dub,Eli-Mac,DubStop - EP,30,266666,False,3,dub stop
6eBZsfGwh1QqdIewRLVqlN,dubbi non ho,dub,Pino Daniele,Gita al mare,0,254600,False,1,dubbi non ho
3qNdddxA3KCQbgS73aWeca,dub,dub,Bremer/McCoy,Forsvinder,32,228394,False,1,dub
04tk407bfcM10YBLr9lzbl,dubious,dub,Florence Ada,Dubious,42,103902,False,0,dubious
0IrpEz45HZm6NQuBKMztz9,dub,dub,osamason,dub,20,100000,True,1,dub
4IpU5bKp1j05WiURAdRIfr,dub stop,dub,Eli-Mac,Dub Stop,35,266666,True,3,dub stop
6Ehpz1uVsZMV45PYYDrROw,dub,dub,Yeat,2 Alivë (Geëk Pack),15,153600,False,1,dub
1fkdO4HKNYAWFTx2SFRHIJ,dub,dub,Irie Jazzy,Loss Of Love,14,93767,False,1,dub
2x2tRv82cuZI4gBhvqFcQS,dubai plates,dub,Key Glock,Dubai Plates,35,155428,False,0,dubai plates
72vigIQBuv8cyk0mEdrRrJ,dub,dub,Proffesor,Dub,16,180946,True,1,dub
3R8XAtUiwnjePpeJ6SghO6,dubai,dub,"Trueno, Beny Jr",DUBAI,58,146000,False,0,dubai
4BeGqRvgOGOuJKQrbz7qXc,dub,dub,Steel Drum Band,Steel Drums,12,157310,False,1,dub
575ViHchpSUjfTLCQPdE49,empty,dub,"Martin Garrix, DubVision, Jaimes",Empty,58,198425,False,0,empty
44gsmpZI6Rrh93dEbEPfFR,dub,dub,"jj1da archive, Nettspend",dub,15,72700,True,1,dub
19eIZmuXlBmLTha1lPHef7,alors on danse - dubdogz remix,dub,"Stromae, Dubdogz",Alors On Danse (DubDogz Remix),66,168576,False,0,alors on danse - dubdogz remix
3mnwoiPH7VXodHVLwxt5P8,dub,dub,SumDzüs,Dub,9,130054,True,1,dub
1O4nuKABW0Rw1V6flsQEiv,dubai dreams,dub,Skylar Stewart,Dubai Dreams,30,130044,False,1,dubai dreams
0tTAD4j4Ef49JAmmGDsQpM,dub,dub,Ssrichh33,Big Richh Town,6,138288,True,1,dub
0NNSpmyyr0I4lrMaXS8Tba,electricity,dub,"DubVision, Otto Knows, Alex Aris",Electricity,55,154285,False,0,electricity
7dFr2BZFIVZVcTlZSLDGiS,dub,dub,Kaelin Ellis,After Thoughts,10,55081,False,1,dub
6Q6Ers8BEarblm3tlQelx7,"dubbing is a must, pt. 1 - 2010 remastered version",dub,Pablo Moses,A Song (2010 Remastered Version),40,290453,False,3,"dubbing is a must, pt. 1 - 2010 remastered version"
3ZolgMCrivn3DHoeZjJVIL,dub,dub,Cro-Mags,Before The Quarrel,9,65306,False,1,dub
3lvdBZnAAVzFKWPQy2QGCa,dubai (asot 1052) [future favorite],dub,Yoel Lewis,ASOT 1052 - A State Of Trance Episode 1052,38,162821,False,0,dubai (asot 1052) [future favorite]
5g6mWZIdbn9yN8NqUGoHTM,dub,dub,NXCRE,Dub,7,103941,True,1,dub
3PjBpkbEefSVJjD7zMiiLZ,dubai,dub,Yahritza Y Su Esencia,Obsessed Pt. 2,31,141538,False,1,dubai
6jwKVguBHv7mFyAIFslj6C,dub,dub,Drxw,dub,11,121013,True,1,dub
7diU7GAOL2TUOPNxvYzY1f,dub y guaguanco,dub,"Quantic, Flowering Inferno",Dog With a Rope,28,270746,False,3,dub y guaguanco
3cVN10AYqklUI7bh5bGcqI,dub,dub,"AveryB, BJeezy GackiBoy, IliasATL",Yung N Turnt,6,133118,True,1,dub
7EpGJAiye0TK1cQD2k5KlA,natural mystic,dub,Dub Vibrations,Natural Mystic,51,121777,False,0,natural mystic
5Q1n0rseIf7Y1bTYdKrhQl,dub,dub,Luciano,Luciano EP,8,223097,False,1,dub
4EZr3soiwZ3S1LU0f4K6q3,tibetan bowl savasana,dub,Dub Sutra,Tibetan Bowl Savasana,52,92014,False,0,tibetan bowl savasana
0mVQNR8qT8NAr31Bxf0Z05,dub,dub,King Gussie P,Roots People Music Vol 3,12,222066,False,1,dub
2Ow3khjsgJ9Dcc3wSTqIjL,dubbin out,dub,Desmond Cheese,Space and Time,35,253946,False,3,dubbin out
3D8LNjWtR0ZjfMfNzJt1So,dub,dub,"AnDyKoolKiD, Why Cue, Xanman 2x",Dub,7,211252,True,1,dub
6guC6xqcmncRqzNDyv3Yru,dubuque,dub,George Winston,Plains,27,147062,False,1,dubuque
2CxeQcZnJDqGcxkrTA3jdw,dub,dub,Skankin' Pickle,Skankin' Pickle Fever,4,257000,False,1,dub
4UQy41kC5LjzwQuiuWOpwA,starlight (keep me afloat),dub,"Martin Garrix, DubVision, Shaun Farrugia",Starlight (Keep Me Afloat),51,202670,False,0,starlight (keep me afloat)
14mLQQADeio8u3X5w30Kdm,dub,dub,"Rowboat Woke, yvngxkami",Dub,2,146102,True,1,dub
3i742n37mQpCvRDPgL1Cec,summer in marseille,dub,dublon,Summer in Marseille,53,130917,False,0,summer in marseille
4giySDDsgeTwTFZKtjJih5,dub,dub,NULOOFI,RISE UP!,6,70062,False,1,dub
6VRhkROS2SZHGlp0pxndbJ,bangarang (feat. sirah),dubstep,"Skrillex, Sirah",Bangarang EP,63,215253,True,0,bangarang (feat. sirah)
508MSZ3rgjk89DlEourzmB,dubstep daze,dubstep,The Sonero of the bay,Symphony of Lost Dreams,20,205950,False,1,dubstep daze
08FNpvmZIUpLGm9lJWIjql,melt ur brain - original mix,dubstep,"Wooli, Subtronics",String Theory EP,37,185379,False,0,melt ur brain - original mix
4rwpZEcnalkuhPyGkEdhu0,scary monsters and nice sprites,dubstep,Skrillex,Scary Monsters and Nice Sprites EP,53,243353,False,0,scary monsters and nice sprites
2lK2CqSAHK6QkdQOvk3vFJ,dubstep is dead,dubstep,Getter,Inner Workings,23,337714,True,3,dubstep is dead
2VXgogrjjBbxNkaSbtJws1,on you,dubstep,Monxx,On You,35,161870,False,0,on you
7cLcJj1xiXdp7ZLI4iE6x3,dubstep,dubstep,Swingin' Utters,Peace and Love,4,129520,False,1,dubstep
4bovrkersSGjCTiVNGDtCo,dubstep disco,dubstep,Ricky West,DUBSTEP DISCO,18,186370,False,1,dubstep disco
13njAmmtaZ35Hifrs3Mglg,death wish,dubstep,Subtronics,Wooked On Tronics EP,32,183774,False,1,death wish
4VkCyIhzQ3Mh9VDpzAkEqR,dubstep,dubstep,Excision and Downlink,"The Sims 3: Showtime, Supernatural and Seasons (Original Game Soundtrack)",4,276093,False,3,dubstep
2DvFZtvtAZGabEzdXYKGQ8,dubstep (feat. scrufizzer),dubstep,"Danny Brown, Scrufizzer",Old,17,136279,True,1,dubstep (feat. scrufizzer)
1GNr8WUfapUW2Eb3lfANIy,open your eyes,dubstep,Eliminate,Open Your Eyes,32,247600,False,3,open your eyes
53DsgXrCr7ALU9Mtxe6SaF,dubstep,dubstep,Keller Williams,Add,2,382800,False,3,dubstep
3ZbQg6zZlT0wdxOxLknot6,dubsteppin - club mix,dubstep,P Money,Dubsteppin EP,20,270000,True,3,dubsteppin - club mix
3jXO6DaBfzaWnOfrNpvoKL,flute dub,dubstep,Subtronics,FRACTALS,26,185142,False,1,flute dub
2NPl29IEjaRp04nx1r1OYw,dubstep,dubstep,Bensound,Dubstep,4,124891,False,1,dubstep
4IyxJoBd7fVhRXI30k4DBU,future dubstep,dubstep,Motor City Production Music,Detroit Dubstep,25,34285,False,1,future dubstep
3MiRZBFdsUQvbyRt9IYCXO,flute dub vip,dubstep,Subtronics,ANTIFRACTALS,24,154285,False,1,flute dub vip
2BYRDUAaWOBllbRRbDKcqK,dubstep,dubstep,Phase Selector Sound,Disassemble Dub,2,262320,False,1,dubstep
5pR0E3u6BvGsv5NuSAZl1m,dubstep armageddon,dubstep,eudysound,Techno Mix,13,146768,False,1,dubstep armageddon
6plDgzM1IYenwnXg9RP59S,syrup,dubstep,Champagne Drip,Syrup,25,230400,False,1,syrup
6xgZYXhhfch0ixobrwAQvF,dubstep,dubstep,Dubstep,Dubstep 1,5,245070,False,1,dubstep
4D77attZGjTqlQqgCV3oM7,dubstep armageddon 2 new,dubstep,eudysound,Techno Mix,13,170929,False,1,dubstep armageddon 2 new
6g8pRrgmPbnaiJobuBAEht,utah,dubstep,SVDDEN DEATH,Utah,22,195428,False,1,utah
0EGS5weZMyl81k406AyCC2,dubstep,dubstep,Tyler Boeh,Wait for It,1,148791,False,1,dubstep
4jjIxeRgTfiTVMatZJWymj,irish dubstep,dubstep,Green Lads,Celtitude,31,194000,False,1,irish dubstep
5snX53qR49HRl7gmsKr7Pj,hol!,dubstep,HOL!,HOL!,25,701417,True,3,hol!
3KGlGRkbD640qMfFhagpY9,dubstep,dubstep,Electro Pulse Wave 9000,Wednesday Delight,1,85942,False,1,dubstep
2u1yr4AFSGajSIyDSM7y8S,chaos dubstepp,dubstep,DJ Komang Rimex,Chaos Dubstepp,37,245923,False,0,chaos dubstepp
7HGlJqMcm28RIxWJj3tp7O,nitro,dubstep,Dubloadz,Nitro,25,166875,False,1,nitro
3PO45zeIaLhF6glPJhhUmR,dubstep,dubstep,Prismire,BeatBlitz,1,120000,False,1,dubstep
3F1i8uXAROmdQtrBJHnrMK,this ain't dubstep,dubstep,TVBOO,Right Field Bass,22,216666,False,1,this ain't dubstep
1Lik0YKSRL2V9ZInJjysT5,necronomicon,dubstep,Dubloadz,Necronomicon EP,24,207206,True,1,necronomicon
1TXkoIWN284CzMS3eAzvUD,dubstep,dubstep,Laurent Lombard,Dubstep,2,149712,False,1,dubstep
16lO0EjzSrSVEyhPkTGvAJ,satisfaction (dubstep remix),dubstep,Dubstep Electro,Dubstep - Dj Picks,17,297428,False,3,satisfaction (dubstep remix)
3zqmMV5oRyRGRt7G8KqlUg,fuss,dubstep,SISTO,FUSS,26,186122,True,1,fuss
0UXIfeguGHVK2pNxu02Bds,dubstep,dubstep,OTL Beezy,BEEN BRAZY (EXTENDO KLIP),0,128078,True,1,dubstep
2mHY0y8Gw7dtsTYHX7fjvy,a brief tutorial on dubstep production - kayzo remix,dubstep,"Dubba Jonny, Kayzo",A Brief Tutorial On Dubstep Production (Kayzo Remix),27,133714,False,1,a brief tutorial on dubstep production - kayzo remix
2IoPhgmm0o4oMzqzpwCT53,dubstep,dubstep,Oscar Vega,Havana 1970,13,50729,False,1,dubstep
7wTfnTLl7B1XxVOkHIdFYX,i'm everywhere (dubstep),dubstep,Teknoaxe,The EDM Master List,24,267760,False,3,i'm everywhere (dubstep)
2ZkCztyFeMSjnxBof9yuXf,fuck around,dubstep,BARELY ALIVE,Feel The Panic EP,24,173538,False,1,fuck around
1cjPY8j2KrycaKLNk4kUU8,dubstep,dubstep,King Tubby,King Tubby - Maximum Dub,0,139906,False,1,dubstep
3KKlsrWi8jw6SaeYF0YcHO,it's fucking dubstep,dubstep,"Bear Grillz, The Frim",Bear Grillz & Friends,23,207428,True,1,it's fucking dubstep
5pLc2a1U3qyPbY0jiUd10B,enter the multiverse,dubstep,Dubscribe,Enter the Multiverse,26,209552,False,1,enter the multiverse
0u3dCAIO2aZDOKGmGTK4Gv,dubstep,dubstep,Golf,Dubstep,0,204852,False,1,dubstep
0t8dxQHa6hl2k2vPVaftmF,diy - dubstep mix,dubstep,"Coki, Leotrix, Flowdan",DIY,31,158000,False,1,diy - dubstep mix
1HZhbhXx5ptbaGKohqEWu3,terror dome,dubstep,"Dirt Monkey, Virus Syndicate",Terror Dome,22,216000,False,1,terror dome
5UqiwtJhWxht0cR0uAAmn9,dubstep,dubstep,TheSoul Music,"Dance Rhythms. Creator Soundtrack, Vol. 2",1,198105,False,1,dubstep
2Omi4LHqY6JFa7NVmhsfUK,сосни (океан ельзи dubstep-cover),dubstep,Out-DooR,Demo,23,281103,False,3,сосни (океан ельзи dubstep-cover)
6hktRRKI55CMQJb0JhlBg2,get wicked,dubstep,Dubscribe,Absolute,30,179581,False,1,get wicked
536L9C0N7vhYdibCJx3cI2,the wreck of the edmund fitzgerald,edm,Gordon Lightfoot,Summertime Dream,56,389280,False,0,the wreck of the edmund fitzgerald
5WAx7JU09H1jJaaIdUJcVh,edm,edm,Carta,EDM,46,136406,False,0,edm
3RrMCsmRSfC9Xdy6F8Rv9H,edm egypt,edm,DESMAGER,EDM Egypt,33,257021,False,3,edm egypt
67PKRsIsQuuALZ01l75i4U,edm,edm,"Bear Grillz, Getter",Bear Grillz & Friends Volume 2,15,185601,False,1,edm
1VutwUjHPwEELxHkwdhMkz,clandestina (feat. emma peters) - jvstin remix,edm,"FILV, Edmofo, Emma Peters, Jvstin",Clandestina (feat. Emma Peters) [JVSTIN Remix],60,145233,True,0,clandestina (feat. emma peters) - jvstin remix
2w9CUjNWsFZna9yIWnBWsB,edm,edm,The First Station,Bass Drop,19,247406,False,1,edm
1WwvjZkQr3oOTj5vLIKTKD,edmund temper,edm,Amigo the Devil,Everything is Fine,28,225706,False,1,edmund temper
1TNaEBgPBdDJpwzGxTSdOM,edm,edm,TANN3R,EDM,13,354292,False,3,edm
6iBzUjscIAeQ2vKV67UuZM,edm death machine,edm,Knife Party,Haunted House,32,263087,True,3,edm death machine
7lFBSZMXTOBVHFeT38Nprk,edm,edm,Mh Beats,EDM,10,62686,False,1,edm
1yEK9PTmetg72ShmCKQ7bW,edm,edm,LORD UNCLE DAVE,"Art x Beats x Soul, Vol. 1",6,212349,False,1,edm
4ZXPTjjDYiseWM0xTQbmPl,edmonton,edm,Mac DeMarco,Five Easy Hot Dogs,29,143426,False,1,edmonton
34JMH6Wh6wGh9QYjYLLbWM,edm,edm,maphelden,BB-Line,5,111542,False,1,edm
5x5jtuR4qWJzC6cDTgysez,clandestina (feat. emma peters) - cocaina remix,edm,"FILV, Edmofo, Emma Peters",Clandestina (feat. Emma Peters) [Cocaina Remix],60,150106,True,0,clandestina (feat. emma peters) - cocaina remix
4Cswcx4AfupeUZhD6k1Dxu,edm,edm,"Plagorade, WERTUS, Freddi Dark, Scrxw",Edm,11,93000,True,1,edm
7CGLP1MzawiaSYDo6ALE3s,edmonton 2,edm,Mac DeMarco,Five Easy Hot Dogs,28,163786,False,1,edmonton 2
7fRPM4l4iytjKuLOpA9BAG,edm,edm,Yera,EDM,10,218518,False,1,edm
2HYFX63wP3otVIvopRS99Z,houdini,edm,Eminem,Houdini,90,227239,True,0,houdini
33mokihaPi5Ub27PGU4IYW,edm,edm,"Bear Grillz, Getter",EDM Remixed,4,185601,False,1,edm
7AR7xW0wCscHZeYf2zj7Fc,upwards,edm,Edmund's Oasis,Signals Cometh,44,123359,False,0,upwards
4tgSEHukS6EHGcxAYib3SC,edm,edm,The Disneylanders,Imagineer Resume,2,251583,False,1,edm
5txHu4QZqk9wp38juboMr2,edmund kemper,edm,SKYND,Edmund Kemper,31,246477,True,3,edmund kemper
6kcQWhoS9JzJ3FgCpZDiAr,edm,edm,Bitch Hawk,JOY,10,187358,False,1,edm
4PnZatYTdyGsLb4Ho5k7US,edmonton,edm,The Rural Alberta Advantage,Hometowns,23,230426,False,1,edmonton
6Dq5GDBDWWEp1B2UVapiK3,edm,edm,"Nami Ocho, FinesseKidLA, Glowe, SlyKooper",Nami Talk,3,140065,True,1,edm
